INTERACTOR_A	INTERACTOR_B
dm2036	dm3221
dm11512	dm3755
dm10183	dm12989
dm11514	dm13297
dm6886	dm8165
dm3615	dm5937
dm12210	dm4265
dm7006	dm8952
dm3701	dm7725
dm1365	dm4788
dm11311	dm12169
dm5937	dm7258
dm3182	dm4340
dm10594	dm6024
dm4824	dm558
dm1547	dm2944
dm6486	dm7182
dm2663	dm8667
dm2245	dm5846
dm612	dm612
dm10328	dm2948
dm7600	dm8402
dm2859	dm6657
dm6486	dm6983
dm10436	dm7180
dm5491	dm5507
dm11234	dm1567
dm1976	dm2789
dm5860	dm5860
dm12164	dm5616
dm11452	dm11528
dm3753	dm4531
dm6551	dm9570
dm1236	dm5709
dm13298	dm5788
dm13597	dm1567
dm1532	dm3808
dm2800	dm6411
dm5466	dm6389
dm12700	dm8884
dm12295	dm4153
dm2535	dm8356
dm4919	dm8189
dm12859	dm3931
dm2696	dm3790
dm13421	dm3869
dm590	dm8134
dm1185	dm7722
dm6768	dm7359
dm7335	dm916
dm6076	dm7182
dm6427	dm7955
dm12215	dm9731
dm338	dm6193
dm11465	dm2713
dm4008	dm6061
dm10059	dm7214
dm3878	dm7466
dm4243	dm6026
dm4614	dm8962
dm2068	dm8667
dm4958	dm6301
dm906	dm9594
dm2043	dm7058
dm2265	dm6723
dm2436	dm8186
dm2828	dm7953
dm2135	dm7804
dm13011	dm8568
dm11636	dm352
dm480	dm4842
dm5394	dm6765
dm590	dm7192
dm180	dm461
dm10190	dm12466
dm1378	dm4990
dm4093	dm9665
dm13684	dm7529
dm11991	dm3867
dm10550	dm12405
dm10294	dm13085
dm5010	dm5010
dm11238	dm2676
dm12843	dm6988
dm2645	dm2885
dm7982	dm9067
dm11727	dm7519
dm6411	dm942
dm11797	dm2259
dm141	dm5192
dm11048	dm5741
dm5281	dm8884
dm11318	dm3751
dm3616	dm4252
dm2937	dm3019
dm11454	dm2759
dm9621	dm9727
dm669	dm8280
dm11043	dm9274
dm11636	dm9084
dm3497	dm7702
dm6446	dm7158
dm12078	dm5473
dm4055	dm8037
dm1182	dm4852
dm1236	dm3898
dm10727	dm509
dm7773	dm8277
dm6909	dm8157
dm12297	dm1744
dm2491	dm3222
dm11168	dm12465
dm10319	dm4902
dm12215	dm3746
dm3181	dm5743
dm2578	dm8667
dm10455	dm11483
dm4824	dm6687
dm2461	dm3211
dm10004	dm9149
dm11188	dm11533
dm9043	dm9929
dm2444	dm5318
dm152	dm4719
dm4755	dm9661
dm13089	dm7079
dm13870	dm6078
dm2093	dm3718
dm11680	dm1994
dm6342	dm701
dm3664	dm9884
dm3859	dm9021
dm3294	dm7182
dm10688	dm2578
dm247	dm3718
dm2182	dm3110
dm1650	dm3602
dm1147	dm13758
dm8309	dm917
dm3751	dm5703
dm13417	dm1526
dm11173	dm12905
dm1152	dm7741
dm1718	dm7682
dm10749	dm9764
dm12857	dm2525
dm2711	dm3735
dm262	dm2661
dm2789	dm6405
dm10294	dm12390
dm7213	dm7213
dm5506	dm8134
dm4153	dm7810
dm2193	dm9313
dm10420	dm9233
dm11120	dm11797
dm5319	dm8667
dm1896	dm3351
dm12045	dm2976
dm2370	dm3692
dm7474	dm7584
dm2374	dm3290
dm13647	dm6665
dm3161	dm6581
dm1013	dm8667
dm4182	dm5024
dm11214	dm1716
dm2987	dm3260
dm179	dm2260
dm1843	dm2974
dm3161	dm42
dm6481	dm6909
dm2571	dm2869
dm1515	dm4358
dm10183	dm11377
dm4134	dm9729
dm12073	dm234
dm3087	dm8692
dm10444	dm3331
dm4556	dm6342
dm1567	dm5930
dm79	dm8350
dm1435	dm6331
dm9043	dm9679
dm3539	dm4332
dm7685	dm9466
dm12884	dm3100
dm2221	dm5705
dm12908	dm3802
dm7406	dm9887
dm10375	dm2885
dm2444	dm3692
dm10213	dm354
dm12413	dm1856
dm13176	dm5298
dm10092	dm480
dm3965	dm5119
dm13581	dm8402
dm12744	dm4332
dm12882	dm4839
dm8295	dm8620
dm11358	dm1478
dm14094	dm1474
dm12656	dm8134
dm10573	dm4220
dm5354	dm7687
dm9333	dm9421
dm1932	dm5299
dm3182	dm4517
dm11291	dm12111
dm2663	dm5121
dm6446	dm9181
dm2093	dm3279
dm2704	dm8102
dm10668	dm6648
dm10886	dm2987
dm10163	dm7513
dm12649	dm3616
dm2449	dm9046
dm7610	dm8589
dm2950	dm6963
dm13519	dm2135
dm13334	dm13758
dm1087	dm8786
dm11173	dm3130
dm7816	dm7816
dm5024	dm7213
dm12198	dm1703
dm10237	dm11561
dm5878	dm7022
dm2265	dm9594
dm4958	dm7682
dm9021	dm9925
dm10183	dm6487
dm6627	dm7024
dm10477	dm5084
dm590	dm6645
dm11311	dm4596
dm12806	dm2661
dm2374	dm715
dm11326	dm12825
dm7884	dm7884
dm5671	dm7272
dm1307	dm7041
dm11316	dm701
dm11289	dm13600
dm244	dm3351
dm11314	dm3426
dm10109	dm13730
dm816	dm8314
dm10190	dm7023
dm11012	dm7636
dm4919	dm7887
dm5629	dm8667
dm3521	dm3521
dm5937	dm9156
dm2335	dm3182
dm500	dm515
dm10932	dm11583
dm1182	dm12211
dm10242	dm2135
dm1339	dm6452
dm10631	dm7864
dm9124	dm9929
dm12111	dm9291
dm2572	dm6809
dm8271	dm9127
dm13817	dm4907
dm4209	dm8251
dm11165	dm7568
dm3462	dm7449
dm12910	dm4878
dm14045	dm8999
dm12185	dm3291
dm4836	dm6490
dm13699	dm5801
dm132	dm13947
dm5741	dm5741
dm4081	dm4840
dm11509	dm2171
dm10268	dm13581
dm5192	dm60
dm2464	dm6845
dm12401	dm12744
dm5074	dm6260
dm1032	dm5860
dm1577	dm8514
dm10216	dm3467
dm4120	dm9925
dm12012	dm2741
dm6008	dm9445
dm2467	dm7058
dm1825	dm4533
dm2228	dm6429
dm10207	dm12699
dm13871	dm5315
dm1508	dm9685
dm12029	dm5788
dm2772	dm603
dm3221	dm583
dm104	dm5432
dm10456	dm10953
dm2880	dm9755
dm6667	dm6743
dm1889	dm6074
dm4457	dm6448
dm3958	dm5846
dm12045	dm2874
dm2398	dm2800
dm6098	dm6830
dm569	dm9314
dm2246	dm4186
dm1559	dm9577
dm5466	dm6200
dm3879	dm8920
dm10316	dm2782
dm3136	dm5616
dm3474	dm3998
dm3363	dm7276
dm13536	dm170
dm12074	dm6690
dm11853	dm12534
dm13299	dm2037
dm2928	dm3531
dm8548	dm8646
dm5133	dm6208
dm5506	dm8448
dm1994	dm2035
dm11042	dm8447
dm2228	dm3685
dm13012	dm509
dm12632	dm8135
dm6908	dm9811
dm12717	dm6024
dm13888	dm5197
dm4358	dm8667
dm1742	dm8938
dm11339	dm5894
dm1023	dm3886
dm3649	dm8402
dm3162	dm8935
dm2276	dm6448
dm408	dm6328
dm3958	dm6389
dm13354	dm2751
dm6983	dm9644
dm1185	dm3067
dm5720	dm5928
dm14004	dm3195
dm13421	dm3899
dm6786	dm6786
dm282	dm715
dm11072	dm99
dm11834	dm4121
dm12651	dm9536
dm12050	dm9583
dm5805	dm6046
dm10238	dm11262
dm3211	dm7949
dm336	dm3716
dm11293	dm1378
dm5193	dm6644
dm5592	dm7937
dm1235	dm1235
dm10830	dm12537
dm10909	dm6404
dm11974	dm1919
dm6667	dm8186
dm11482	dm6179
dm1894	dm2623
dm11380	dm6105
dm5604	dm9679
dm10676	dm7732
dm3617	dm9165
dm5061	dm8812
dm12110	dm2346
dm640	dm7318
dm3808	dm5976
dm196	dm2809
dm12717	dm13699
dm10880	dm6007
dm4890	dm8038
dm3107	dm669
dm195	dm8750
dm5713	dm6076
dm11384	dm8334
dm1376	dm7162
dm11887	dm9403
dm11072	dm4298
dm5515	dm9447
dm11290	dm4339
dm2272	dm7629
dm2811	dm4121
dm2464	dm5403
dm3857	dm6502
dm321	dm9475
dm11992	dm12531
dm10451	dm2792
dm2398	dm2740
dm13295	dm1468
dm4358	dm8808
dm3751	dm5240
dm10638	dm827
dm4986	dm7555
dm12164	dm12193
dm1326	dm7772
dm2464	dm6008
dm11234	dm14067
dm2996	dm8299
dm1735	dm99
dm6295	dm9426
dm12719	dm3669
dm3134	dm3674
dm4358	dm5457
dm1537	dm6741
dm10757	dm8402
dm4830	dm8279
dm12134	dm2564
dm7295	dm809
dm5315	dm9970
dm10839	dm6665
dm11680	dm522
dm2196	dm5331
dm3179	dm9592
dm10804	dm7419
dm5720	dm9574
dm12748	dm2787
dm10375	dm6983
dm10650	dm13171
dm6225	dm6447
dm106	dm14038
dm382	dm7614
dm2168	dm9021
dm11053	dm11950
dm6234	dm7003
dm7078	dm7710
dm2181	dm6606
dm6974	dm7104
dm3378	dm6651
dm10478	dm1296
dm10216	dm744
dm11481	dm241
dm1901	dm9467
dm11516	dm5740
dm2436	dm8329
dm7682	dm9021
dm2532	dm2828
dm10550	dm4536
dm10030	dm9250
dm6086	dm7982
dm12248	dm1294
dm1856	dm2352
dm6666	dm9019
dm10533	dm9314
dm7129	dm9548
dm1275	dm2318
dm3772	dm8684
dm5309	dm6532
dm4582	dm5551
dm5926	dm6665
dm3793	dm5616
dm10681	dm221
dm10143	dm8347
dm11212	dm2614
dm3351	dm966
dm10428	dm2999
dm408	dm6821
dm13731	dm8570
dm3772	dm5169
dm3100	dm8638
dm4153	dm6481
dm12556	dm8371
dm6045	dm9311
dm4202	dm8694
dm10777	dm4700
dm7325	dm9583
dm2118	dm2661
dm7724	dm9449
dm9312	dm9370
dm1007	dm3459
dm14056	dm2093
dm5084	dm5221
dm1263	dm13967
dm12954	dm4103
dm11973	dm1326
dm3601	dm8709
dm7974	dm938
dm2839	dm5521
dm1269	dm7885
dm10750	dm11311
dm3949	dm6191
dm4332	dm7926
dm1096	dm8747
dm2787	dm6784
dm2614	dm6061
dm10342	dm3366
dm196	dm3602
dm12110	dm4578
dm5344	dm8270
dm4335	dm8028
dm11068	dm11310
dm5192	dm9603
dm2715	dm5331
dm11339	dm2858
dm14045	dm8856
dm2243	dm3279
dm11032	dm4324
dm10613	dm6024
dm3288	dm7125
dm2675	dm8021
dm3896	dm8431
dm3895	dm7089
dm4827	dm5321
dm11680	dm11680
dm4535	dm6076
dm6024	dm8311
dm14045	dm6317
dm1680	dm6259
dm6416	dm6416
dm8186	dm9889
dm441	dm9250
dm12805	dm8417
dm10213	dm11182
dm11530	dm8663
dm2950	dm4769
dm1113	dm5099
dm11513	dm12532
dm6357	dm9573
dm13762	dm9497
dm10436	dm8734
dm3033	dm4838
dm12975	dm2214
dm1217	dm9755
dm10190	dm5299
dm2148	dm5344
dm4970	dm9658
dm1204	dm2428
dm1471	dm6446
dm2367	dm6342
dm13831	dm8190
dm11072	dm1526
dm3233	dm6766
dm1732	dm1988
dm10183	dm5740
dm11927	dm2985
dm2630	dm6074
dm7760	dm9601
dm3581	dm5298
dm11075	dm7671
dm13870	dm6671
dm7002	dm7865
dm6688	dm8226
dm2695	dm9253
dm5279	dm6074
dm8234	dm9061
dm2813	dm7564
dm1326	dm1401
dm12650	dm7297
dm1823	dm5415
dm2468	dm3365
dm5789	dm8415
dm3852	dm6610
dm2578	dm3714
dm2652	dm4568
dm3492	dm9361
dm5604	dm9594
dm1277	dm6074
dm2928	dm6886
dm5616	dm7382
dm1296	dm4835
dm5026	dm7634
dm10142	dm450
dm10173	dm5583
dm10583	dm2171
dm2800	dm6686
dm2464	dm9308
dm2705	dm8452
dm13240	dm1465
dm12090	dm9704
dm196	dm4317
dm10750	dm11411
dm10950	dm11069
dm11290	dm6146
dm1128	dm5926
dm5239	dm9704
dm5669	dm7609
dm6580	dm7710
dm1932	dm4467
dm13123	dm9866
dm11015	dm1296
dm7318	dm7844
dm13380	dm884
dm5381	dm7609
dm5740	dm9553
dm10084	dm2073
dm13240	dm327
dm2371	dm7274
dm1293	dm6045
dm3211	dm7182
dm4126	dm7725
dm11295	dm2767
dm11162	dm2762
dm1327	dm7078
dm3447	dm600
dm4824	dm6584
dm6184	dm8157
dm11429	dm4028
dm13937	dm4506
dm2578	dm8271
dm11947	dm2193
dm13240	dm4977
dm10727	dm4279
dm3211	dm6405
dm10651	dm4007
dm11872	dm135
dm11014	dm2183
dm1096	dm9790
dm10031	dm37
dm10583	dm7610
dm10710	dm6972
dm1960	dm6855
dm2512	dm6098
dm1345	dm13577
dm11601	dm2879
dm13660	dm9736
dm10141	dm590
dm3369	dm9002
dm11289	dm9623
dm3547	dm6608
dm13577	dm8186
dm3290	dm5455
dm5190	dm6074
dm12558	dm6259
dm10502	dm3615
dm3750	dm4839
dm1435	dm3602
dm132	dm8750
dm6178	dm927
dm5318	dm5743
dm42	dm8920
dm5848	dm6389
dm12808	dm262
dm4974	dm6784
dm2789	dm3919
dm10216	dm10291
dm3181	dm4357
dm3307	dm9311
dm11084	dm1914
dm11162	dm11663
dm3317	dm3988
dm11043	dm12490
dm5316	dm5316
dm3363	dm7274
dm3288	dm840
dm12299	dm7519
dm3221	dm5939
dm12248	dm380
dm1849	dm6717
dm13417	dm8308
dm11289	dm5514
dm5673	dm8846
dm2402	dm5114
dm2228	dm5713
dm6448	dm6755
dm11682	dm4624
dm126	dm6983
dm3602	dm8066
dm3245	dm6886
dm11311	dm9206
dm13538	dm8771
dm2937	dm2937
dm12647	dm8525
dm1013	dm10216
dm5432	dm5604
dm825	dm8668
dm10997	dm3358
dm12027	dm9272
dm1113	dm8711
dm2071	dm878
dm5331	dm7420
dm2794	dm580
dm1456	dm5133
dm3751	dm6009
dm2740	dm7466
dm11607	dm9269
dm11234	dm6259
dm165	dm3505
dm10649	dm3310
dm12134	dm12413
dm12827	dm3616
dm10317	dm945
dm1685	dm3409
dm3996	dm9680
dm2661	dm5505
dm1051	dm13577
dm11315	dm5604
dm3601	dm6784
dm5473	dm8271
dm4360	dm4793
dm11809	dm5720
dm6259	dm9063
dm11261	dm11853
dm1326	dm5741
dm1988	dm1988
dm10801	dm1360
dm1331	dm8226
dm7149	dm9186
dm4044	dm792
dm12517	dm2444
dm10997	dm1474
dm4380	dm5741
dm10841	dm1715
dm13516	dm7536
dm10906	dm5569
dm1805	dm3816
dm11776	dm7055
dm13888	dm3180
dm13857	dm7172
dm12489	dm3291
dm10997	dm2901
dm6102	dm6102
dm4766	dm7108
dm13416	dm13555
dm11613	dm11641
dm10750	dm5172
dm1577	dm7320
dm4298	dm4331
dm4010	dm4766
dm10931	dm8186
dm13557	dm5827
dm10232	dm4488
dm2751	dm4380
dm10628	dm9887
dm5208	dm68
dm3448	dm3790
dm3290	dm893
dm2578	dm744
dm12164	dm6142
dm11068	dm11724
dm12829	dm6690
dm195	dm8953
dm8296	dm8934
dm3416	dm4838
dm13987	dm8308
dm4989	dm7213
dm10210	dm12807
dm2232	dm4066
dm2335	dm9447
dm2532	dm359
dm13019	dm6191
dm1041	dm4351
dm2436	dm4565
dm1649	dm6500
dm12534	dm7340
dm3939	dm9092
dm7023	dm8808
dm480	dm8134
dm1643	dm4010
dm3509	dm9536
dm12078	dm6060
dm13879	dm2327
dm13417	dm3785
dm10814	dm11212
dm6715	dm6909
dm11238	dm3000
dm10086	dm7625
dm11073	dm13558
dm10727	dm3857
dm3065	dm878
dm13085	dm9312
dm12073	dm7655
dm3078	dm3869
dm10497	dm6430
dm12721	dm2135
dm3365	dm4382
dm4614	dm7625
dm12881	dm4171
dm3492	dm5377
dm12170	dm7635
dm4610	dm7518
dm12437	dm13973
dm2868	dm3617
dm10117	dm6657
dm1218	dm8134
dm12843	dm1992
dm4131	dm6487
dm10997	dm7682
dm11812	dm7002
dm11412	dm3107
dm11991	dm4319
dm12843	dm917
dm1147	dm2869
dm11633	dm4700
dm5788	dm8023
dm138	dm4568
dm3948	dm5407
dm10143	dm10268
dm2715	dm2787
dm5280	dm9250
dm1144	dm4766
dm3290	dm4339
dm6077	dm9396
dm590	dm9592
dm2807	dm7706
dm1099	dm8920
dm11102	dm8687
dm2623	dm3870
dm5169	dm568
dm11314	dm7184
dm11454	dm674
dm2361	dm8874
dm2737	dm4648
dm606	dm8712
dm10897	dm595
dm3015	dm919
dm1000	dm6870
dm1435	dm7629
dm12722	dm7380
dm4957	dm6063
dm4055	dm4972
dm1498	dm8455
dm11292	dm6146
dm12720	dm8186
dm13421	dm2751
dm11426	dm6994
dm11631	dm3540
dm2353	dm9663
dm11212	dm4280
dm1512	dm3125
dm7693	dm8200
dm5221	dm7436
dm3211	dm3291
dm1264	dm196
dm613	dm6721
dm4567	dm6974
dm12133	dm4815
dm4130	dm4566
dm12882	dm9202
dm10674	dm56
dm1997	dm3366
dm12169	dm4651
dm11121	dm9236
dm4568	dm7023
dm11683	dm2784
dm1071	dm4989
dm2363	dm4368
dm11334	dm7610
dm2398	dm6976
dm5316	dm6516
dm6875	dm9891
dm7571	dm7688
dm323	dm380
dm241	dm923
dm7582	dm9000
dm12589	dm3123
dm10422	dm7063
dm13815	dm6114
dm6197	dm8884
dm12587	dm2265
dm11775	dm6432
dm2705	dm2755
dm10578	dm6341
dm10650	dm11862
dm674	dm7789
dm2661	dm7725
dm12955	dm2381
dm5517	dm8447
dm5239	dm6076
dm2676	dm8766
dm6225	dm9407
dm1645	dm6988
dm11531	dm7464
dm10533	dm7741
dm11793	dm373
dm3896	dm5787
dm12825	dm4565
dm11313	dm6484
dm1045	dm11738
dm333	dm7667
dm1311	dm4332
dm3853	dm5838
dm2467	dm5121
dm11947	dm4403
dm2578	dm9658
dm12435	dm8623
dm4093	dm852
dm2813	dm7975
dm2999	dm6279
dm13922	dm1483
dm13039	dm7420
dm12239	dm7992
dm1380	dm3107
dm13171	dm7760
dm17	dm3492
dm3000	dm4493
dm11409	dm8691
dm3616	dm5703
dm3500	dm5629
dm13581	dm13601
dm6060	dm8813
dm2265	dm4481
dm1919	dm3616
dm2704	dm6007
dm3059	dm6665
dm10616	dm12275
dm4351	dm8386
dm4221	dm7993
dm5720	dm9534
dm7146	dm7520
dm3107	dm6398
dm9411	dm9710
dm13383	dm8318
dm12721	dm5529
dm11819	dm5407
dm3930	dm4010
dm3439	dm3790
dm4584	dm5491
dm10216	dm1577
dm8447	dm8811
dm3540	dm7804
dm4627	dm9887
dm5242	dm7420
dm1365	dm2751
dm1202	dm3772
dm13084	dm5474
dm12193	dm132
dm1081	dm9020
dm11908	dm7515
dm5671	dm7629
dm11426	dm4467
dm3869	dm4700
dm2737	dm2755
dm5957	dm9842
dm613	dm878
dm8886	dm9390
dm11529	dm8733
dm12297	dm7974
dm11913	dm3869
dm11032	dm8277
dm5331	dm9220
dm10420	dm4839
dm2111	dm296
dm7228	dm834
dm170	dm1982
dm2233	dm3357
dm10501	dm10929
dm10852	dm11749
dm7887	dm9217
dm11510	dm8463
dm12113	dm1934
dm1188	dm2228
dm10440	dm5381
dm1087	dm4709
dm6588	dm6932
dm7890	dm8173
dm10166	dm6295
dm2214	dm9885
dm4635	dm8158
dm1098	dm5513
dm6472	dm6472
dm2244	dm6932
dm3857	dm9061
dm6002	dm7024
dm2244	dm3602
dm6214	dm7688
dm1324	dm5791
dm564	dm8066
dm5531	dm7519
dm13731	dm195
dm2763	dm7655
dm13037	dm9057
dm11120	dm6074
dm509	dm8375
dm12382	dm13965
dm8774	dm9272
dm1615	dm8523
dm1732	dm7681
dm12027	dm13684
dm1991	dm8118
dm3620	dm5191
dm11030	dm2806
dm13684	dm8164
dm590	dm6234
dm7002	dm8047
dm11311	dm4720
dm11311	dm4706
dm13417	dm3309
dm13634	dm3531
dm12882	dm2513
dm10269	dm11316
dm11800	dm6688
dm1663	dm721
dm11098	dm11430
dm11438	dm11605
dm2074	dm7826
dm8371	dm9271
dm14045	dm3307
dm10359	dm13380
dm4709	dm7526
dm7566	dm9220
dm12097	dm7027
dm1982	dm9952
dm715	dm720
dm12165	dm3613
dm923	dm9308
dm1056	dm2822
dm10458	dm11122
dm2840	dm4766
dm12115	dm12239
dm13421	dm7625
dm4170	dm7149
dm106	dm14066
dm2468	dm498
dm10	dm9253
dm232	dm7254
dm3895	dm5766
dm132	dm4506
dm11267	dm5100
dm3868	dm6721
dm3751	dm8838
dm8157	dm9056
dm5452	dm7184
dm3386	dm860
dm11454	dm12120
dm3898	dm9467
dm5848	dm7846
dm10419	dm736
dm2978	dm737
dm2449	dm3481
dm12109	dm7238
dm10750	dm809
dm3180	dm9592
dm1385	dm5529
dm2196	dm8836
dm480	dm9477
dm9426	dm948
dm12463	dm12647
dm11839	dm13596
dm1164	dm11809
dm12138	dm7340
dm8430	dm8486
dm5224	dm6665
dm11988	dm12380
dm726	dm7609
dm3601	dm5838
dm1932	dm3524
dm12239	dm13597
dm4380	dm5516
dm6481	dm9734
dm8371	dm8457
dm4441	dm6501
dm5292	dm5618
dm11311	dm3245
dm613	dm866
dm195	dm8158
dm4468	dm5318
dm1335	dm6343
dm12721	dm834
dm6067	dm7002
dm4120	dm5965
dm13985	dm3885
dm11529	dm12069
dm4755	dm5087
dm1105	dm4766
dm7055	dm9640
dm106	dm13245
dm11163	dm500
dm10324	dm3571
dm10880	dm7022
dm10729	dm9221
dm3370	dm5997
dm5882	dm8665
dm2233	dm3886
dm7706	dm8226
dm512	dm8008
dm2705	dm2761
dm10727	dm72
dm11412	dm5407
dm11311	dm136
dm3440	dm425
dm12717	dm7546
dm11188	dm1267
dm1988	dm4220
dm2243	dm2308
dm11032	dm8375
dm13660	dm1823
dm1013	dm4700
dm2995	dm4120
dm2590	dm6973
dm6245	dm9275
dm246	dm9260
dm12250	dm9359
dm10649	dm7343
dm6191	dm7998
dm10444	dm6669
dm3772	dm4927
dm11291	dm11605
dm3616	dm6045
dm11531	dm13583
dm4220	dm8157
dm3439	dm7725
dm11663	dm3946
dm2068	dm9127
dm6770	dm8962
dm12844	dm13647
dm3953	dm796
dm2896	dm3669
dm12137	dm2636
dm6415	dm6829
dm1999	dm7252
dm6182	dm9577
dm11311	dm4816
dm11075	dm12090
dm132	dm2335
dm7022	dm8730
dm2943	dm7317
dm11633	dm8308
dm6244	dm6823
dm10268	dm6026
dm10501	dm5192
dm6786	dm8843
dm12171	dm3751
dm13337	dm450
dm522	dm7519
dm9310	dm9492
dm5673	dm9626
dm1000	dm5170
dm10194	dm4766
dm11990	dm1959
dm3020	dm3985
dm11076	dm11680
dm13579	dm6886
dm13684	dm5099
dm10257	dm8308
dm13829	dm6063
dm2661	dm3540
dm9082	dm9867
dm3605	dm6086
dm4415	dm4565
dm1718	dm7724
dm12194	dm1547
dm6317	dm9181
dm1858	dm9019
dm10260	dm7003
dm5086	dm873
dm1551	dm7079
dm4836	dm6026
dm5044	dm9449
dm10627	dm8765
dm2839	dm7281
dm10359	dm10478
dm2148	dm2703
dm2996	dm8077
dm3291	dm6915
dm13648	dm2093
dm4908	dm7806
dm2623	dm7317
dm11311	dm1714
dm6007	dm7054
dm2444	dm508
dm1061	dm13939
dm3162	dm6404
dm13580	dm2334
dm12405	dm1380
dm5878	dm8067
dm4531	dm5070
dm809	dm9758
dm12560	dm8434
dm6154	dm779
dm4958	dm7686
dm2191	dm7794
dm6077	dm8598
dm2093	dm5784
dm2828	dm4093
dm9069	dm9867
dm10083	dm3508
dm7023	dm7611
dm13352	dm8277
dm11680	dm7425
dm6281	dm7952
dm10422	dm2190
dm12110	dm4728
dm3772	dm9080
dm12248	dm9234
dm2403	dm6686
dm10357	dm6430
dm1160	dm7609
dm12269	dm2690
dm7521	dm8884
dm7949	dm9703
dm10141	dm5569
dm1526	dm1967
dm5299	dm900
dm10183	dm1734
dm10444	dm12405
dm8820	dm9602
dm2005	dm7693
dm11011	dm3061
dm10257	dm9704
dm126	dm3144
dm2361	dm4353
dm2318	dm6896
dm4637	dm7087
dm3212	dm6024
dm2062	dm2228
dm11012	dm6991
dm2491	dm9870
dm2945	dm9804
dm13580	dm6895
dm13967	dm1885
dm11216	dm3340
dm11795	dm3717
dm3946	dm8770
dm12535	dm6551
dm11102	dm9594
dm5452	dm7397
dm13870	dm9251
dm11484	dm8662
dm10637	dm1498
dm1681	dm590
dm2787	dm8842
dm5407	dm6909
dm10355	dm13998
dm12023	dm8021
dm8514	dm8741
dm5024	dm5221
dm13987	dm4766
dm3009	dm5099
dm3867	dm5409
dm12293	dm13013
dm11262	dm606
dm12724	dm4170
dm1279	dm7520
dm4766	dm6390
dm10630	dm7613
dm11807	dm13770
dm2760	dm5937
dm11834	dm9202
dm2398	dm7240
dm2127	dm2381
dm11409	dm6886
dm5189	dm9189
dm7023	dm8589
dm6973	dm9646
dm6489	dm984
dm4824	dm7517
dm12465	dm8436
dm7317	dm7363
dm1326	dm3059
dm2228	dm2243
dm1262	dm3377
dm7662	dm7667
dm13062	dm6557
dm12843	dm7126
dm10111	dm8766
dm13582	dm1988
dm5318	dm6375
dm11173	dm8211
dm8884	dm9250
dm4788	dm5070
dm3104	dm5410
dm9426	dm9885
dm6909	dm822
dm860	dm917
dm2737	dm2808
dm13417	dm3615
dm2397	dm2931
dm2578	dm4919
dm11481	dm9056
dm2520	dm5592
dm11076	dm13417
dm3721	dm9168
dm12843	dm7703
dm4824	dm6822
dm3044	dm3469
dm2987	dm914
dm6481	dm923
dm104	dm3500
dm2945	dm6007
dm5121	dm5707
dm3211	dm9271
dm3967	dm923
dm12110	dm12843
dm7546	dm9250
dm2397	dm396
dm5507	dm7707
dm1105	dm4531
dm6584	dm7685
dm13973	dm9168
dm6943	dm7420
dm11831	dm2978
dm4044	dm6411
dm10782	dm874
dm10481	dm3450
dm5240	dm590
dm1574	dm867
dm1235	dm3386
dm6403	dm6973
dm1087	dm5604
dm2064	dm4441
dm11341	dm6831
dm4442	dm670
dm10314	dm9129
dm2945	dm5334
dm7002	dm9449
dm4837	dm7317
dm1152	dm4989
dm10058	dm5790
dm12990	dm9148
dm11267	dm9374
dm5551	dm9661
dm11234	dm2661
dm11565	dm7586
dm1168	dm4130
dm10519	dm10852
dm8939	dm9929
dm2574	dm3602
dm3968	dm7055
dm3772	dm6845
dm2641	dm6518
dm12403	dm2996
dm5303	dm5860
dm132	dm6341
dm11289	dm7473
dm13973	dm1823
dm7681	dm8186
dm11311	dm6931
dm11379	dm8815
dm12996	dm1994
dm12190	dm7871
dm481	dm5120
dm13556	dm9927
dm2321	dm321
dm4516	dm6686
dm3308	dm6341
dm2230	dm8523
dm1195	dm2232
dm13922	dm2444
dm7318	dm852
dm13579	dm9312
dm6345	dm9149
dm11073	dm4452
dm4880	dm7466
dm107	dm1179
dm10583	dm5583
dm11042	dm2885
dm11012	dm8950
dm3604	dm6590
dm13383	dm13497
dm11311	dm1413
dm8571	dm9931
dm5669	dm7003
dm2276	dm9757
dm6770	dm9127
dm11869	dm480
dm4867	dm6486
dm1932	dm8375
dm12404	dm1649
dm11513	dm11947
dm13432	dm2512
dm3211	dm5242
dm10889	dm816
dm13383	dm2099
dm4093	dm7742
dm7502	dm984
dm3031	dm7360
dm4334	dm7002
dm3602	dm6007
dm12721	dm9269
dm13600	dm4767
dm12404	dm7231
dm5366	dm8023
dm3196	dm6280
dm8158	dm849
dm1443	dm8009
dm11242	dm1661
dm6886	dm7161
dm1277	dm7301
dm2982	dm8282
dm13142	dm6532
dm1601	dm4819
dm12297	dm3648
dm1734	dm2476
dm10143	dm9572
dm10474	dm914
dm14067	dm3844
dm3108	dm6357
dm12811	dm6784
dm12495	dm7609
dm4566	dm7685
dm6259	dm6974
dm8884	dm9758
dm1102	dm362
dm5318	dm8696
dm5135	dm9789
dm1013	dm2578
dm14032	dm2831
dm3699	dm4008
dm3772	dm9269
dm12809	dm7611
dm3424	dm8989
dm43	dm6870
dm11812	dm14010
dm10340	dm9533
dm4593	dm9931
dm7580	dm8329
dm10399	dm13322
dm3685	dm8037
dm3399	dm6689
dm11238	dm11726
dm2996	dm3260
dm4370	dm613
dm5283	dm9624
dm11426	dm50
dm590	dm9251
dm13116	dm7670
dm10359	dm333
